task_id,skill_id,skill_name_en,skill_name_de,skill_category,relevance,rank,rationale,evidence_keywords,model_name,prompt_version,run_date
BN_5222,SK-COG-004,Decision Making,Entscheidungsfindung,cognitive,0.9,1,"The task centers on making decisions and passing them on, making decision making central.",Entscheidungen,gpt-4.1-mini,final_v4,2026-03-07
BN_5222,SK-DOM-010,Public Administration,Öffentliche Verwaltung,domain,0.75,2,"The task involves subordinate offices likely within public administration, so knowledge of public administration is necessary.",Dienststellen,gpt-4.1-mini,final_v4,2026-03-07
BN_5222,SK-SOC-021,Coordinating Across Teams,Teamübergreifend koordinieren,social,0.7,3,Coordinating across teams is needed to ensure decisions are passed correctly to subordinate offices.,weitergeben,gpt-4.1-mini,final_v4,2026-03-07
BN_5223,SK-DOM-010,Public Administration,Öffentliche Verwaltung,domain,0.9,1,Central skill as the task involves providing government services requiring knowledge of public administration and citizen rights.,Verwaltung|öffentlich|Behörde|Bürger,gpt-4.1-mini,final_v4,2026-03-07
BN_5223,SK-SOC-009,Customer Service,Kundenbetreuung,social,0.85,2,Core skill needed to understand and fulfill citizen (customer) needs and provide satisfactory service.,Kunde|beraten|Anfrage|Service|Zufriedenheit,gpt-4.1-mini,final_v4,2026-03-07
BN_5223,SK-OPS-008,Administrative Support,Verwaltung und Büroorganisation,operational,0.75,3,Required supporting skill for performing administrative and organizational tasks in the office environment.,Verwaltung|Büro|Organisation,gpt-4.1-mini,final_v4,2026-03-07
BN_5224,SK-COG-006,Data Analysis & Interpretation,Datenanalyse und -auswertung,cognitive,0.85,1,Data analysis is core to determining the starting situation by examining relevant data and information.,bestimmen,gpt-4.1-mini,final_v4,2026-03-07
BN_5224,SK-COG-004,Decision Making,Entscheidungsfindung,cognitive,0.75,2,Determining the starting situation requires assessing and weighing information to decide on the context.,bestimmen,gpt-4.1-mini,final_v4,2026-03-07
BN_5225,SK-COG-008,Research & Analysis,Recherche und Analyse,cognitive,0.9,1,Systematic research and investigation is central to searching data from multiple sources including offices and institutions.,suchen,gpt-4.1-mini,final_v4,2026-03-07
BN_5225,SK-DIG-002,Data Management & Databases,Datenmanagement und Datenbanken,digital,0.85,2,Searching data in databases requires strong data management and querying skills.,Datenbanken|Daten|abfragen,gpt-4.1-mini,final_v4,2026-03-07
BN_5225,SK-COG-014,Information Management,Informationsmanagement,cognitive,0.75,3,Organizing and retrieving information is necessary to efficiently find data in various sources.,Information|Daten,gpt-4.1-mini,final_v4,2026-03-07
BN_5226,SK-COG-003,Planning & Organizing,Planen und Organisieren,cognitive,0.9,1,Planning own surveys fundamentally requires planning and organizing to structure the survey process effectively.,planen,gpt-4.1-mini,final_v4,2026-03-07
BN_5226,SK-COG-019,Taking Initiative,Eigeninitiative zeigen,cognitive,0.75,2,Taking initiative is necessary to independently plan and execute surveys without external prompts.,eigene,gpt-4.1-mini,final_v4,2026-03-07
BN_5226,SK-COG-008,Research & Analysis,Recherche und Analyse,cognitive,0.7,3,Research skills support the survey planning by informing the design and content based on investigation.,Umfragen,gpt-4.1-mini,final_v4,2026-03-07
BN_5227,SK-COG-006,Data Analysis & Interpretation,Datenanalyse und -auswertung,cognitive,0.95,1,"The task explicitly involves analyzing data with statistical methods, making data analysis and interpretation central.",Daten|statistischen|auswerten,gpt-4.1-mini,final_v4,2026-03-07
BN_5227,SK-COG-021,Accuracy & Thoroughness,Sorgfalt und Genauigkeit,cognitive,0.7,2,Accuracy and thoroughness are required to ensure correct statistical analysis results.,genau|sorgfältig,gpt-4.1-mini,final_v4,2026-03-07
BN_5228,SK-COG-009,Strategic Thinking,Strategisches Denken,cognitive,0.9,1,Strategic thinking is central to predicting future developments and aligning recommendations with long-term goals.,langfristig|Ziel,gpt-4.1-mini,final_v4,2026-03-07
BN_5228,SK-DIG-013,AI-Assisted Decision Making,KI-gestützte Entscheidungsfindung,digital,0.85,2,Using AI tools to support prediction and recommendations is a core part of the task.,KI|Entscheidung|Empfehlung,gpt-4.1-mini,final_v4,2026-03-07
BN_5228,SK-COG-004,Decision Making,Entscheidungsfindung,cognitive,0.8,3,Decision making is core to giving recommendations based on predictions.,Entscheidung|entscheiden,gpt-4.1-mini,final_v4,2026-03-07
BN_5229,SK-COG-006,Data Analysis & Interpretation,Datenanalyse und -auswertung,cognitive,0.9,1,Data analysis and interpretation is central to performing economic analyses and drawing conclusions.,Daten|analysieren|Auswertung,gpt-4.1-mini,final_v4,2026-03-07
BN_5229,SK-COG-007,Financial Analysis,Finanzanalyse,cognitive,0.85,2,Financial analysis is core to creating economic analyses involving financial data and metrics.,Finanzanalyse,gpt-4.1-mini,final_v4,2026-03-07
BN_5229,SK-COG-004,Decision Making,Entscheidungsfindung,cognitive,0.8,3,Decision making is core for forming recommendations based on analyses.,Entscheidung|abwägen,gpt-4.1-mini,final_v4,2026-03-07
BN_5230,SK-SOC-001,Verbal Communication,Mündliche Kommunikation,social,0.95,1,Presenting humorous programs requires strong speaking and presenting skills to convey content effectively.,präsentieren|Programme,gpt-4.1-mini,final_v4,2026-03-07
BN_5230,SK-SOC-016,Persuasion & Influence,Überzeugen und Einfluss nehmen,social,0.75,2,Persuasion and influence are needed to engage audiences with political or social themes.,politischen|gesellschaftlichen|Themen,gpt-4.1-mini,final_v4,2026-03-07
BN_5231,SK-SOC-012,Public Speaking & Presenting,Vorträge und Präsentationen,social,0.85,1,Presenting impersonations clearly and engagingly to an audience is a core part of performance art.,Kabarett|Satireveranstaltungen,gpt-4.1-mini,final_v4,2026-03-07
BN_5231,SK-COG-005,Creative Thinking,Kreatives Denken,cognitive,0.8,2,Creative thinking is essential to develop novel and convincing impersonations of famous people.,bekannte Personen nachahmen,gpt-4.1-mini,final_v4,2026-03-07
BN_5231,SK-SOC-001,Verbal Communication,Mündliche Kommunikation,social,0.75,3,Speaking and presenting skills are necessary to effectively convey the impersonation verbally.,nachahmen,gpt-4.1-mini,final_v4,2026-03-07
BN_5232,SK-COG-005,Creative Thinking,Kreatives Denken,cognitive,0.9,1,Humorously redesigning famous works requires highly creative thinking to generate novel and innovative reinterpretations.,humorvoll|umgestalten,gpt-4.1-mini,final_v4,2026-03-07
BN_5232,SK-TEC-015,Artistic & Creative Production,Künstlerische und kreative Produktion,technical,0.85,2,Artistic and creative production is core to the task as it involves creating new artistic versions of existing works.,künstlerisch|Gestaltung|umgestalten,gpt-4.1-mini,final_v4,2026-03-07
BN_5233,SK-SOC-001,Verbal Communication,Mündliche Kommunikation,social,0.95,1,Giving funny speeches clearly and effectively is central to the task.,Reden|halten|vortragen,gpt-4.1-mini,final_v4,2026-03-07
BN_5233,SK-COG-005,Creative Thinking,Kreatives Denken,cognitive,0.85,2,Creating speeches in rhymes and dialect requires creative thinking.,lustige|Reimen|Dialekt,gpt-4.1-mini,final_v4,2026-03-07
BN_5233,SK-SOC-012,Public Speaking & Presenting,Vorträge und Präsentationen,social,0.8,3,Presenting speeches to an audience during carnival is a core skill.,Reden|halten|Karnevalszeit,gpt-4.1-mini,final_v4,2026-03-07
BN_5234,SK-SOC-012,Public Speaking & Presenting,Vorträge und Präsentationen,social,0.9,1,"The task centers on presenting poems, stories, and fairy tales, making presentation skills central.",darstellen|präsentieren,gpt-4.1-mini,final_v4,2026-03-07
BN_5234,SK-TEC-015,Artistic & Creative Production,Künstlerische und kreative Produktion,technical,0.85,2,Artistic and creative production is core to performing and interpreting literary works in a unique way.,künstlerisch|kreativ|Darbietung,gpt-4.1-mini,final_v4,2026-03-07
BN_5234,SK-SOC-001,Verbal Communication,Mündliche Kommunikation,social,0.8,3,Speaking and presenting are core skills needed to convey the stories and poems effectively.,sprechen|vortragen,gpt-4.1-mini,final_v4,2026-03-07
BN_5235,SK-TEC-015,Artistic & Creative Production,Künstlerische und kreative Produktion,technical,0.9,1,Creating the artistic performance of puppets or objects speaking is central to the creative production skill.,künstlerisch|kreativ,gpt-4.1-mini,final_v4,2026-03-07
BN_5235,SK-SOC-001,Verbal Communication,Mündliche Kommunikation,social,0.85,2,"Making puppets or objects speak involves conveying information clearly through spoken language, central to the task.",sprechen,gpt-4.1-mini,final_v4,2026-03-07
BN_5235,SK-SOC-012,Public Speaking & Presenting,Vorträge und Präsentationen,social,0.75,3,Presenting puppets or objects to an audience requires clear presentation skills to engage the audience effectively.,Publikum,gpt-4.1-mini,final_v4,2026-03-07
BN_5236,SK-TEC-015,Artistic & Creative Production,Künstlerische und kreative Produktion,technical,0.9,1,Artistic and creative production is central to creating and performing puppet or shadow stories.,Marionetten|Schattenspielen,gpt-4.1-mini,final_v4,2026-03-07
BN_5236,SK-SOC-001,Verbal Communication,Mündliche Kommunikation,social,0.85,2,Speaking and presenting orally is core to storytelling with puppets or shadow plays.,erzählen,gpt-4.1-mini,final_v4,2026-03-07
BN_5236,SK-SOC-012,Public Speaking & Presenting,Vorträge und Präsentationen,social,0.75,3,"Presenting stories to an audience is necessary, making presentation skills a required supporting skill.",erzählen,gpt-4.1-mini,final_v4,2026-03-07
BN_5237,SK-SOC-012,Public Speaking & Presenting,Vorträge und Präsentationen,social,0.9,1,Performing magic tricks requires clear and persuasive presentation to engage the audience effectively.,zeigen,gpt-4.1-mini,final_v4,2026-03-07
BN_5237,SK-SOC-001,Verbal Communication,Mündliche Kommunikation,social,0.85,2,Speaking and presenting skills are essential to explain and perform magic tricks verbally and non-verbally.,zeigen,gpt-4.1-mini,final_v4,2026-03-07
BN_5238,SK-SOC-012,Public Speaking & Presenting,Vorträge und Präsentationen,social,0.85,1,Performing fire acrobatics or acting as a fakir requires clear and persuasive presentation to an audience.,vorführen|auftreten,gpt-4.1-mini,final_v4,2026-03-07
BN_5238,SK-SOC-001,Verbal Communication,Mündliche Kommunikation,social,0.8,2,Effective spoken communication is necessary to engage and explain during the performance.,vorführen|auftreten,gpt-4.1-mini,final_v4,2026-03-07
BN_5238,SK-COG-005,Creative Thinking,Kreatives Denken,cognitive,0.7,3,Creative thinking supports novel and engaging performance styles.,auftreten,gpt-4.1-mini,final_v4,2026-03-07
BN_5239,SK-TEC-015,Artistic & Creative Production,Künstlerische und kreative Produktion,technical,0.95,1,Artistic and creative production is central to delivering artistische Einlagen and funny actions.,lustige Aktionen|artistische Einlagen,gpt-4.1-mini,final_v4,2026-03-07
BN_5239,SK-SOC-012,Public Speaking & Presenting,Vorträge und Präsentationen,social,0.8,2,Presenting to an audience is core to engaging and entertaining the Publikum.,Publikum,gpt-4.1-mini,final_v4,2026-03-07
BN_5239,SK-SOC-001,Verbal Communication,Mündliche Kommunikation,social,0.75,3,Speaking and presenting skills are necessary to convey funny actions and artistic performances effectively.,zum Lachen bringen,gpt-4.1-mini,final_v4,2026-03-07
BN_5240,SK-COG-003,Planning & Organizing,Planen und Organisieren,cognitive,0.85,1,Organizational tasks inherently require planning and organizing to structure and coordinate activities effectively.,organisatorische|Aufgaben|übernehmen,gpt-4.1-mini,final_v4,2026-03-07
BN_5240,SK-OPS-008,Administrative Support,Verwaltung und Büroorganisation,operational,0.75,2,Administrative support skills are necessary to handle clerical and office-related organizational tasks.,organisatorische|Aufgaben,gpt-4.1-mini,final_v4,2026-03-07
BN_5241,SK-TEC-006,Materials & Manufacturing Processes,Werkstoffe und Fertigungsverfahren,technical,0.9,1,"The task involves procuring or creating materials, requiring knowledge of materials and manufacturing processes.",Materialien|herstellen,gpt-4.1-mini,final_v4,2026-03-07
BN_5241,SK-TEC-015,Artistic & Creative Production,Künstlerische und kreative Produktion,technical,0.85,2,Creating artistic props and costumes requires artistic and creative production skills.,Zauberutensilien|Puppen|Kostüme,gpt-4.1-mini,final_v4,2026-03-07
BN_5242,SK-SOC-003,Negotiation,Verhandlungsführung,social,0.95,1,Negotiating contracts and payments is the core activity described by 'verhandeln'.,verhandeln,gpt-4.1-mini,final_v4,2026-03-07
BN_5242,SK-SOC-020,Contract Management,Vertragsmanagement,social,0.8,2,Managing and reviewing contracts is necessary to ensure agreements are properly handled.,Vertrag,gpt-4.1-mini,final_v4,2026-03-07
BN_5242,SK-DOM-001,Legal Knowledge & Application,Rechtskenntnisse und -anwendung,domain,0.75,3,Legal knowledge is required to understand contract terms and ensure compliance.,Vertrag,gpt-4.1-mini,final_v4,2026-03-07
BN_5243,SK-COG-003,Planning & Organizing,Planen und Organisieren,cognitive,0.9,1,Organizing the on-call duty requires strong planning and organizing skills to structure schedules and coordinate activities effectively.,organisieren,gpt-4.1-mini,final_v4,2026-03-07
BN_5243,SK-SOC-021,Coordinating Across Teams,Teamübergreifend koordinieren,social,0.75,2,Coordinating across teams is required to manage the on-call duty involving multiple personnel and departments.,koordinieren,gpt-4.1-mini,final_v4,2026-03-07
BN_5243,SK-DOM-007,Emergency & Crisis Management,Notfall- und Krisenmanagement,domain,0.7,3,Emergency and crisis management is necessary to understand the context and requirements of the rescue station's operations.,Notfall,gpt-4.1-mini,final_v4,2026-03-07
BN_5244,SK-SOC-005,Team Leadership,Teamführung,social,0.95,1,"The task explicitly involves guiding employees, which is central to team leadership.",anleiten|Mitarbeiterinnen|Mitarbeiter,gpt-4.1-mini,final_v4,2026-03-07
BN_5245,SK-OPS-013,Facility & Equipment Management,Gebäude- und Anlagenmanagement,operational,0.75,1,Managing equipment and infrastructure is necessary to ensure vehicle readiness.,Einsatzbereitschaft|Fahrzeuge,gpt-4.1-mini,final_v4,2026-03-07
BN_5245,SK-OPS-017,Cleaning & Maintenance,Reinigung und Instandhaltung,operational,0.7,2,Maintenance and cleaning are required to keep vehicles operational and ready.,Einsatzbereitschaft|Fahrzeuge,gpt-4.1-mini,final_v4,2026-03-07
BN_5246,SK-DOM-007,Emergency & Crisis Management,Notfall- und Krisenmanagement,domain,0.9,1,Notifying police and fire department in emergencies is central to emergency and crisis management.,Notfall,gpt-4.1-mini,final_v4,2026-03-07
